date,title,price,weight,kind,site,location
2022-08-22 22:30:30,옥이네청과 주스용 사과 10kg(실중) 흠과 꼬마-중소과,1355,10,,Naver,
2022-08-22 22:30:31,"[산지직송]　농부 직접재배, 밀양 얼음골사과 5kg",10000,5,,Naver,경상남도
2022-08-22 22:30:31,[수창이네마켓] 경북 아삭새콤한 여름 햇사과 아오리 썸머킹,11900,,아오리,Naver,경상남도
2022-08-22 22:30:33,세척사과 2.5kg 8~15과,7200,2.5,부사,Naver,
2022-08-22 22:30:33,늘품 꿀맛 가정용 햇 아오리 사과 꼬마 4.5kg (31-35과),2260,4.5,아오리,Naver,
2022-08-22 22:30:35,경북 사과 영주 사과 2.5kg+2.5kg (총 5kg),4000,5,부사,Naver,경상남도
2022-08-22 22:30:36,새콤상큼 햇 아오리 사과 문경 여름 초록사과 5kg,6780,5,아오리,Naver,경상북도
2022-08-22 22:30:37,[착한식탁]홍로 세척사과 실중량 2.5kg 13~18과 꼬마사과,4440,2.5,홍로,Naver,
2022-08-22 22:30:38,경북 햇 홍로 세척사과 가정용 3kg(11-15과),4300,3,홍로,Naver,경상남도
2022-08-22 22:30:39,홍로사과 흠집 쥬스용 주스용 못난이 꿀 청송 사과 5kg 10kg,1490,10,홍로,Naver,경상북도
2022-08-22 22:30:41,경북 아오리사과 못난이 아오리 여름사과 2.5kg 5kg 가정용 못난이사과,1600,5,아오리,Naver,경상남도
2022-08-22 22:30:42,미니사과 루비에스 한입사과 햇사과,10000,,,Naver,
2022-08-22 22:30:43,클라스가 다른 경북 햇 아오리사과 (가정용) 10kg,1690,10,아오리,Naver,경상남도
2022-08-22 22:30:44,충주사과 햇홍로 꿀사과 껍질째먹는 맛있는 사과농장 선물용 판매 5kg 10kg,9600,5,홍로,Naver,충청북도
2022-08-22 22:30:45,꿀 사과 홍로 부사 로얄과 3kg 5kg 10kg 선물세트 청송 안동 문경 상주 경북,1890,10,부사,Naver,경상북도
2022-08-22 22:30:48,청송 꿀 사과 5kg 부사사과 얼음골사과,3980,5,부사,Naver,경상북도
2022-08-22 22:30:49,[산들네] [산들네]아오리 세척사과 4.5kg 29과내,4068,4.5,아오리,Naver,
